Year,Split,Kind,Team,ID,Name,Place,Games,Wins,Losses,Win Rate,Kills,Deaths,Assists,KDA,CS,CS per Minute,Gold,Gold per Minute,Kill Part.,Kill Share,Gold Share,Champs Played
2018,summer,playoffs,Cloud9,sneaky,Zachary Scuderi,2,8,3,5,37.5,3.0,2.88,3.88,2.39,323.75,9.67,13.7,409.0,76.4,33.3,23.6,5
2018,summer,playoffs,Cloud9,jensen,Nicolaj Jensen,2,5,1,4,20.0,1.6,1.8,5.0,3.67,350.8,9.85,13.6,382.0,80.5,19.5,22.5,4
2018,summer,playoffs,Cloud9,blaber,Robert Huang,2,4,1,3,25.0,2.0,3.25,4.5,2.0,187.0,5.44,11.3,329.0,68.4,21.1,19.0,3
2018,summer,playoffs,Echo Fox,damonte,Tanner Damonte,5,5,2,3,40.0,3.0,2.8,3.6,2.36,324.4,9.72,13.7,409.0,67.3,30.6,23.2,4
2018,summer,playoffs,Echo Fox,dardoch,Joshua Hartnett,5,5,2,3,40.0,3.0,2.4,5.2,3.42,196.8,5.9,12.0,359.0,83.7,30.6,20.4,3
2018,summer,playoffs,Echo Fox,huni,Heo Seung-hoon (허승훈),5,5,2,3,40.0,1.2,4.0,4.0,1.3,256.4,7.68,11.5,345.0,53.1,12.2,19.6,4
2018,summer,playoffs,Echo Fox,lost,Lawrence Sze Yuy Hui,5,5,2,3,40.0,2.6,1.4,4.2,4.86,311.2,9.32,13.8,415.0,69.4,26.5,23.5,4
2018,summer,playoffs,Echo Fox,smoothie,Andy Ta,5,5,2,3,40.0,0.0,1.8,6.4,3.56,51.2,1.53,7.8,234.0,65.3,0.0,13.3,4
2018,summer,playoffs,FlyQuest,flame,Lee Ho-jong (이호종),5,3,0,3,0.0,1.33,3.67,2.67,1.09,298.67,8.37,13.2,369.0,52.2,17.4,21.9,2
2018,summer,playoffs,FlyQuest,jayj,Juan Guibert,5,3,0,3,0.0,0.33,4.0,5.0,1.33,50.0,1.4,7.6,213.0,69.6,4.3,12.6,2
2018,summer,playoffs,FlyQuest,santorin,Lucas Tao Kilmer Larsen,5,3,0,3,0.0,2.67,2.33,2.33,2.14,162.67,4.56,10.8,303.0,65.2,34.8,18.0,2
2018,summer,playoffs,Team Liquid,doublelift,"Yiliang ""Peter"" Peng",1,7,6,1,85.7,5.43,1.0,5.57,11.0,386.43,10.88,16.8,473.0,78.6,38.8,25.1,4
2018,summer,playoffs,Team Liquid,impact,Jung Eon-yeong (정언영),1,7,6,1,85.7,2.14,1.0,8.0,10.14,282.57,7.96,13.3,375.0,72.4,15.3,19.9,4
2018,summer,playoffs,Team Liquid,olleh,Kim Joo-sung (김주성),1,7,6,1,85.7,1.14,1.71,10.14,6.58,41.29,1.16,9.7,273.0,80.6,8.2,14.5,4
2018,summer,playoffs,Team Liquid,xmithie,Jake Kevin Puchero,1,7,6,1,85.7,1.86,1.57,8.57,6.64,178.57,5.03,11.7,329.0,74.5,13.3,17.5,4
2018,summer,playoffs,Team SoloMid,bjergsen,Søren Bjerg,3,15,8,7,53.3,3.8,1.6,4.2,5.0,311.53,9.31,13.5,403.0,71.9,34.1,22.7,8
2018,summer,playoffs,Team SoloMid,grig,Jonathan Armao,3,15,8,7,53.3,1.4,2.0,6.33,3.87,169.33,5.06,10.6,318.0,69.5,12.6,17.9,6
2018,summer,playoffs,Team SoloMid,hauntzer,Kevin Yarnell,3,15,8,7,53.3,2.07,1.87,5.47,4.04,298.53,8.92,13.0,389.0,67.7,18.6,21.9,8
2018,summer,playoffs,Team SoloMid,mithy,Alfonso Aguirre Rodríguez,3,15,8,7,53.3,0.73,2.27,6.93,3.38,56.33,1.68,8.2,244.0,68.9,6.6,13.7,8
2018,summer,playoffs,Team SoloMid,zven,Jesper Svenningsen,3,15,8,7,53.3,3.13,2.0,4.73,3.93,323.6,9.67,14.2,423.0,70.7,28.1,23.8,4
2019,spring,regular season,100 Thieves,bang,Bae Jun-sik (배준식),7,18,4,14,22.2,2.22,1.39,3.44,4.08,340.06,9.48,14.8,412.0,74.5,29.2,24.1,9
2019,spring,regular season,100 Thieves,anda,Andy Hoang,7,16,4,12,25.0,1.13,2.5,3.81,1.98,185.94,5.08,11.2,305.0,63.7,14.5,17.7,7
2019,spring,regular season,100 Thieves,aphromoo,Zaqueri Black,7,16,4,12,25.0,0.44,2.63,3.81,1.62,58.69,1.6,8.7,237.0,54.8,5.6,13.8,4
2019,spring,regular season,100 Thieves,ssumday,Kim Chan-ho (김찬호),7,16,4,12,25.0,2.38,1.81,2.44,2.66,327.25,8.93,14.8,404.0,62.1,30.6,23.4,10
2019,spring,regular season,100 Thieves,huhi,Choi Jae-hyun (최재현),7,12,4,8,33.3,1.92,2.08,3.42,2.56,314.67,8.58,13.7,374.0,61.5,22.1,21.4,6
2019,spring,regular season,100 Thieves,soligo,Max Soong,7,6,0,6,0.0,1.33,2.83,2.5,1.35,255.33,7.43,11.4,333.0,69.7,24.2,20.4,5
2019,spring,regular season,100 Thieves,fakegod,Aaron Lee,7,2,0,2,0.0,0.5,2.5,2.5,1.2,227.5,7.6,10.1,337.0,46.2,7.7,21.3,2
2019,spring,regular season,100 Thieves,fragas,Kristopher Myhal,7,2,0,2,0.0,0.0,5.0,6.0,1.2,119.5,3.99,7.8,262.0,92.3,0.0,16.5,2
2019,spring,regular season,100 Thieves,stunt,William Chen,7,2,0,2,0.0,1.0,3.5,4.5,1.57,39.0,1.3,7.4,249.0,84.6,15.4,15.7,2
2019,spring,regular season,Cloud9,sneaky,Zachary Scuderi,3,17,13,4,76.5,4.12,1.41,5.12,6.54,303.71,8.91,14.7,430.0,67.1,29.9,23.5,10
2019,spring,regular season,Cloud9,nisqy,Yasin Dinçer,3,16,13,3,81.3,3.69,1.19,6.38,8.47,284.69,8.35,13.7,401.0,72.5,26.6,21.8,9
2019,spring,regular season,Cloud9,blaber,Robert Huang,3,2,2,0,100.0,3.0,2.5,7.0,4.0,180.5,5.38,12.1,360.0,71.4,21.4,18.7,1
2019,spring,regular season,Cloud9,diamond,David Bérubé,3,1,1,0,100.0,2.0,0.0,13.0,15.0,73.0,2.47,9.7,329.0,78.9,10.5,15.8,1
2019,spring,regular season,Cloud9,keith,Yuri Jew,3,1,1,0,100.0,7.0,1.0,9.0,16.0,289.0,9.79,14.8,500.0,84.2,36.8,24.0,1
2019,spring,regular season,Cloud9,kumo,"Ziqing ""Colin"" Zhao",3,1,1,0,100.0,2.0,0.0,3.0,5.0,213.0,7.22,11.6,393.0,26.3,10.5,18.8,1
2019,spring,regular season,Clutch Gaming,huni,Heo Seung-hoon (허승훈),7,18,5,13,27.8,2.11,2.94,4.44,2.23,291.5,8.06,13.6,375.0,64.8,20.9,21.6,13
2019,spring,regular season,Clutch Gaming,lira,Nam Tae-yoo (남태유),7,18,5,13,27.8,2.0,2.61,5.0,2.68,191.78,5.3,11.5,318.0,69.2,19.8,18.4,11
2019,spring,regular season,Clutch Gaming,damonte,Tanner Damonte,7,16,5,11,31.3,2.94,1.81,3.56,3.59,343.56,9.28,14.9,402.0,59.4,26.9,23.0,12
2019,spring,regular season,Clutch Gaming,cody sun,"Sun ""Cody"" Li-Yu",7,2,0,2,0.0,1.0,1.5,1.5,1.67,294.0,9.97,11.3,382.0,71.4,28.6,24.0,1
2019,spring,regular season,CLG,biofrost,Vincent Wang,7,18,7,11,38.9,0.44,1.72,4.61,2.94,61.33,1.69,8.9,245.0,67.4,5.9,14.3,6
2019,spring,regular season,CLG,darshan,Darshan Upadhyaya,7,17,7,10,41.2,1.41,2.0,3.12,2.26,283.24,7.78,13.2,362.0,58.3,18.2,21.1,11
2019,spring,regular season,CLG,wiggily,Raymond Griffin,7,15,7,8,46.7,1.2,2.67,4.2,2.03,172.87,4.74,10.9,298.0,67.5,15.0,17.3,7
2019,spring,regular season,CLG,moon,Galen Holgate,7,3,0,3,0.0,1.0,2.67,3.0,1.5,159.0,4.49,9.7,275.0,80.0,20.0,17.0,3
2019,spring,regular season,CLG,auto,Osama Alkhalaileh,7,2,0,2,0.0,1.0,3.0,2.0,1.0,294.0,8.44,12.7,365.0,85.7,28.6,22.9,2
2019,spring,regular season,CLG,fallenbandit,Kevin Wu,7,1,0,1,0.0,1.0,4.0,0.0,0.25,253.0,7.56,11.4,340.0,33.3,33.3,21.4,1
2019,spring,regular season,Echo Fox,apollo,Apollo Price,5,18,8,10,44.4,2.94,1.61,4.17,4.41,334.33,9.53,14.7,419.0,69.6,28.8,23.9,9
2019,spring,regular season,Echo Fox,fenix,Kim Jae-hun (김재훈),5,18,8,10,44.4,2.67,2.17,3.94,3.05,312.89,8.92,13.7,389.0,64.7,26.1,22.2,10
2019,spring,regular season,Echo Fox,hakuho,Nickolas Surgent,5,18,8,10,44.4,1.0,1.78,6.44,4.19,53.5,1.52,9.3,265.0,72.8,9.8,15.1,10
2019,spring,regular season,Echo Fox,solo,Colin Earnest,5,18,8,10,44.4,2.22,2.39,4.06,2.63,288.89,8.23,13.1,372.0,61.4,21.7,21.3,9
2019,spring,regular season,Echo Fox,rush,Lee Yoon-jae (이윤재),5,14,8,6,57.1,1.57,2.93,7.14,2.98,170.5,4.77,11.1,311.0,73.9,13.3,17.5,8
2019,spring,regular season,Echo Fox,panda,James Ding,5,4,0,4,0.0,0.75,2.5,2.25,1.2,154.0,4.7,9.3,284.0,63.2,15.8,17.1,3
2019,spring,regular season,FlyQuest,jayj,Juan Guibert,4,19,10,9,52.6,0.47,2.58,6.95,2.88,53.26,1.48,9.2,254.0,69.8,4.5,14.1,6
2019,spring,regular season,FlyQuest,santorin,Lucas Tao Kilmer Larsen,4,18,9,9,50.0,2.11,1.67,5.56,4.6,186.72,5.18,11.5,319.0,75.0,20.7,17.8,11
2019,spring,regular season,FlyQuest,maxi,Magnus Kristensen,4,1,1,0,100.0,3.0,2.0,13.0,8.0,178.0,4.98,12.0,335.0,88.9,16.7,17.4,1
2019,spring,regular season,Golden Guardians,contractz,Juan Arturo Garcia,5,19,9,10,47.4,1.89,2.68,4.37,2.33,178.95,5.01,11.2,313.0,61.0,18.5,17.7,11
2019,spring,regular season,Golden Guardians,deftly,Matthew Chen,5,19,9,10,47.4,2.53,1.42,4.05,4.63,338.42,9.48,14.9,418.0,64.1,24.6,23.6,11
2019,spring,regular season,Golden Guardians,froggen,Henrik Hansen,5,19,9,10,47.4,3.26,2.42,4.21,3.09,308.0,8.62,13.9,388.0,72.8,31.8,21.9,12
2019,spring,regular season,Golden Guardians,hauntzer,Kevin Yarnell,5,19,9,10,47.4,1.95,1.95,4.58,3.35,302.84,8.48,13.8,387.0,63.6,19.0,21.8,11
2019,spring,regular season,Golden Guardians,olleh,Kim Joo-sung (김주성),5,19,9,10,47.4,0.63,3.05,6.16,2.22,61.53,1.72,9.5,265.0,66.2,6.2,15.0,8
2019,spring,regular season,OpTic Gaming,crown,Lee Min-ho (이민호),7,18,7,11,38.9,2.39,2.44,4.11,2.66,307.0,8.62,13.7,385.0,72.2,26.5,22.3,11
2019,spring,regular season,OpTic Gaming,dhokla,Niship Doshi,7,16,6,10,37.5,1.81,2.94,2.25,1.38,282.31,8.0,13.2,374.0,47.8,21.3,21.8,10
2019,spring,regular season,OpTic Gaming,arrow,Noh Dong-hyeon (노동현),7,14,5,9,35.7,2.14,1.21,3.29,4.47,321.57,9.09,14.5,409.0,62.8,24.8,23.8,9
2019,spring,regular season,OpTic Gaming,big,Terry Chuong,7,14,5,9,35.7,0.64,3.21,4.86,1.71,53.79,1.52,8.3,235.0,63.6,7.4,13.7,6
2019,spring,regular season,OpTic Gaming,meteos,William Hartman,7,12,4,8,33.3,1.67,2.5,3.17,1.93,174.5,5.08,10.7,310.0,58.6,20.2,18.2,8
2019,spring,regular season,OpTic Gaming,dardoch,Joshua Hartnett,7,6,3,3,50.0,1.83,2.33,5.17,3.0,186.33,4.89,11.8,310.0,66.7,17.5,17.4,5
2019,spring,regular season,OpTic Gaming,asta,Toàn Trần,7,4,2,2,50.0,2.5,1.75,3.0,3.14,360.75,9.9,15.3,419.0,53.7,24.4,23.7,3
2019,spring,regular season,OpTic Gaming,gate,"Yu ""Austin"" Jia-Jun",7,4,2,2,50.0,0.5,2.75,6.25,2.45,48.25,1.32,10.1,277.0,65.9,4.9,15.7,4
2019,spring,regular season,OpTic Gaming,allorim,Kieran Logue,7,2,1,1,50.0,4.0,1.5,2.5,4.33,335.5,8.75,15.4,401.0,50.0,30.8,22.2,2
2019,spring,regular season,Team Liquid,corejj,Jo Yong-in (조용인),1,18,14,4,77.8,1.0,1.61,8.78,6.07,56.0,1.58,9.2,259.0,74.9,7.7,14.0,5
2019,spring,regular season,Team Liquid,doublelift,"Yiliang ""Peter"" Peng",1,18,14,4,77.8,4.22,1.28,5.28,7.43,363.28,10.25,16.4,462.0,72.8,32.3,25.0,8
2019,spring,regular season,Team Liquid,impact,Jung Eon-yeong (정언영),1,18,14,4,77.8,1.89,1.61,5.06,4.31,287.39,8.11,13.5,380.0,53.2,14.5,20.5,11
2019,spring,regular season,Team Liquid,jensen,Nicolaj Jensen,1,18,14,4,77.8,3.72,0.67,5.72,14.17,323.83,9.13,14.6,413.0,72.3,28.5,22.3,7
2019,spring,regular season,Team Liquid,xmithie,Jake Kevin Puchero,1,18,14,4,77.8,2.22,2.11,6.83,4.29,192.89,5.44,11.9,336.0,69.4,17.0,18.2,7
2019,spring,regular season,Team SoloMid,akaadian,Matthew Higginbotham,2,18,13,5,72.2,2.0,2.11,5.67,3.63,200.72,5.26,12.6,331.0,64.5,16.8,18.1,9
2019,spring,regular season,Team SoloMid,bjergsen,Søren Bjerg,2,18,13,5,72.2,2.89,1.39,5.22,5.84,343.67,9.0,15.6,409.0,68.2,24.3,22.4,11
2019,spring,regular season,Team SoloMid,broken blade,Sergen Çelik,2,18,13,5,72.2,2.56,2.06,4.06,3.22,317.44,8.31,15.3,400.0,55.6,21.5,21.9,11
2019,spring,regular season,Team SoloMid,smoothie,Andy Ta,2,18,13,5,72.2,0.61,2.22,7.44,3.63,53.72,1.41,9.2,242.0,67.8,5.1,13.3,6
2019,spring,regular season,Team SoloMid,zven,Jesper Svenningsen,2,18,13,5,72.2,3.83,1.5,4.5,5.56,361.33,9.46,16.9,442.0,70.1,32.2,24.3,7
2019,spring,playoffs,Cloud9,nisqy,Yasin Dinçer,3,5,2,3,40.0,2.0,2.0,4.4,3.2,256.6,7.84,11.8,361.0,72.7,22.7,20.9,4
2019,spring,playoffs,Cloud9,sneaky,Zachary Scuderi,3,5,2,3,40.0,2.0,2.2,4.6,3.0,297.0,9.07,13.5,414.0,75.0,22.7,24.0,5
2019,spring,playoffs,Echo Fox,apollo,Apollo Price,5,4,1,3,25.0,1.75,3.0,2.75,1.5,336.5,9.69,14.2,408.0,60.0,23.3,23.9,4
2019,spring,playoffs,Echo Fox,fenix,Kim Jae-hun (김재훈),5,4,1,3,25.0,2.0,3.0,3.25,1.75,299.75,8.63,13.0,375.0,70.0,26.7,22.0,4
2019,spring,playoffs,Echo Fox,hakuho,Nickolas Surgent,5,4,1,3,25.0,0.5,3.0,4.5,1.67,67.0,1.93,8.8,254.0,66.7,6.7,14.9,2
2019,spring,playoffs,Echo Fox,rush,Lee Yoon-jae (이윤재),5,4,1,3,25.0,0.5,5.0,5.5,1.2,158.25,4.56,9.8,283.0,80.0,6.7,16.6,2
2019,spring,playoffs,Echo Fox,solo,Colin Earnest,5,4,1,3,25.0,2.75,2.75,2.75,2.0,310.25,8.93,13.4,385.0,73.3,36.7,22.6,3
2019,spring,playoffs,FlyQuest,jayj,Juan Guibert,4,8,3,5,37.5,0.13,3.5,5.63,1.64,49.0,1.49,7.3,224.0,63.9,1.4,13.1,3
2019,spring,playoffs,FlyQuest,santorin,Lucas Tao Kilmer Larsen,4,8,3,5,37.5,1.88,1.75,4.88,3.86,180.88,5.52,10.7,327.0,75.0,20.8,19.2,6
2019,spring,playoffs,Golden Guardians,contractz,Juan Arturo Garcia,5,5,2,3,40.0,2.4,3.2,5.8,2.56,161.2,4.81,10.6,317.0,71.9,21.1,18.0,3
2019,spring,playoffs,Golden Guardians,deftly,Matthew Chen,5,5,2,3,40.0,3.4,1.4,4.6,5.71,295.6,8.83,13.4,401.0,70.2,29.8,22.8,4
2019,spring,playoffs,Golden Guardians,froggen,Henrik Hansen,5,5,2,3,40.0,1.6,1.6,6.2,4.88,289.8,8.65,12.9,385.0,68.4,14.0,21.9,3
2019,spring,playoffs,Golden Guardians,hauntzer,Kevin Yarnell,5,5,2,3,40.0,3.6,1.8,3.4,3.89,288.8,8.62,13.2,393.0,61.4,31.6,22.4,5
2019,spring,playoffs,Golden Guardians,olleh,Kim Joo-sung (김주성),5,5,2,3,40.0,0.4,2.8,7.6,2.86,82.8,2.47,8.8,262.0,70.2,3.5,14.9,3
2019,spring,playoffs,Team Liquid,corejj,Jo Yong-in (조용인),1,8,6,2,75.0,1.38,2.13,8.63,4.71,69.63,1.99,9.4,269.0,75.5,10.4,14.5,6
2019,spring,playoffs,Team Liquid,doublelift,"Yiliang ""Peter"" Peng",1,8,6,2,75.0,3.38,1.88,6.38,5.2,324.75,9.28,15.4,439.0,73.6,25.5,23.8,5
2019,spring,playoffs,Team Liquid,impact,Jung Eon-yeong (정언영),1,8,6,2,75.0,3.0,2.13,5.88,4.18,293.13,8.37,14.6,418.0,67.0,22.6,22.6,5
2019,spring,playoffs,Team Liquid,jensen,Nicolaj Jensen,1,8,6,2,75.0,3.88,2.0,5.5,4.69,295.13,8.43,13.7,391.0,70.8,29.2,21.2,6
2019,spring,playoffs,Team Liquid,xmithie,Jake Kevin Puchero,1,8,6,2,75.0,1.63,1.38,6.5,5.91,187.0,5.34,11.6,330.0,61.3,12.3,17.9,4
2019,spring,playoffs,Team SoloMid,akaadian,Matthew Higginbotham,2,14,8,6,57.1,3.57,3.21,5.64,2.87,183.07,5.25,12.1,346.0,70.5,27.3,19.5,5
2019,spring,playoffs,Team SoloMid,bjergsen,Søren Bjerg,2,14,8,6,57.1,3.07,1.21,6.14,7.59,298.79,8.58,13.5,387.0,70.5,23.5,21.8,8
2019,spring,playoffs,Team SoloMid,broken blade,Sergen Çelik,2,14,8,6,57.1,3.5,2.0,4.57,4.04,294.57,8.45,14.2,407.0,61.7,26.8,22.9,8
2019,spring,playoffs,Team SoloMid,smoothie,Andy Ta,2,14,8,6,57.1,0.5,2.57,9.07,3.72,52.29,1.5,8.1,231.0,73.2,3.8,13.0,6
2019,spring,playoffs,Team SoloMid,zven,Jesper Svenningsen,2,14,8,6,57.1,2.43,1.29,6.43,6.89,306.07,8.78,14.1,406.0,67.8,18.6,22.8,7
